'timestamp' 	 'F1Value' 	 'F2Value' 
7.695 	 562.2 	 880.6 
7.705 	 569.0 	 874.2 
7.715 	 558.9 	 858.3 
7.725 	 526.5 	 846.4 
7.735 	 524.6 	 887.4 
7.745 	 530.0 	 890.3 
7.755 	 522.0 	 944.8 
7.765 	 530.1 	 1052.4 
7.775 	 521.0 	 1135.1 
7.785 	 500.6 	 1215.5 
7.795 	 924.1 	 1304.4 
7.805 	 1382.0 	 1553.7 
7.815 	 943.8 	 1592.6 
7.825 	 448.4 	 1485.1 
7.835 	 515.4 	 1680.6 
7.845 	 641.4 	 1645.1 
7.855 	 610.2 	 1462.4 
7.865 	 524.4 	 1473.6 
7.875 	 520.0 	 1436.2 
7.885 	 496.9 	 1514.2 
7.895 	 920.7 	 2058.7 
7.905 	 948.4 	 2112.7 
7.915 	 525.5 	 1751.1 
7.925 	 540.8 	 1739.9 
7.935 	 437.1 	 1747.4 
7.945 	 351.2 	 1730.9 
7.955 	 545.8 	 1889.2 
7.965 	 419.1 	 2076.1 
7.975 	 172.3 	 1914.6 
7.985 	 240.7 	 1739.7 
7.995 	 247.1 	 1786.8 
8.005 	 257.8 	 1655.8 
8.015 	 320.6 	 1581.3 
8.025 	 405.3 	 1752.2 
8.035 	 432.5 	 1817.9 
8.045 	 411.4 	 1843.1 
8.055 	 348.0 	 1816.2 
8.065 	 331.3 	 1816.8 
8.075 	 392.6 	 1880.0 
8.085 	 454.4 	 1874.6 
8.095 	 494.2 	 1815.4 
8.105 	 487.7 	 1744.4 
8.115 	 430.4 	 1538.8 
8.125 	 449.8 	 1296.7 
8.135 	 524.6 	 1228.5 
8.145 	 550.0 	 1201.9 
8.155 	 585.3 	 1112.6 
8.165 	 622.2 	 1020.3 
8.175 	 612.9 	 1041.8 
8.185 	 580.8 	 1155.6 
8.195 	 569.6 	 1246.5 
8.205 	 563.9 	 1305.2 
8.215 	 557.7 	 1349.0 
8.225 	 546.2 	 1405.6 
8.235 	 531.6 	 1436.4 
8.245 	 490.4 	 1426.3 
8.255 	 459.3 	 1408.5 
8.265 	 420.9 	 1396.8 
8.275 	 393.7 	 1382.9 
8.285 	 393.3 	 1368.9 
8.295 	 378.9 	 1392.2 
8.305 	 379.2 	 1439.5 
8.315 	 385.7 	 1454.2 
8.325 	 400.4 	 1412.9 
8.335 	 413.0 	 1371.1 
8.345 	 430.0 	 1346.9 
8.355 	 449.9 	 1317.5 
8.365 	 469.3 	 1316.5 
8.375 	 497.4 	 1324.9 
8.385 	 533.4 	 1327.1 
8.395 	 567.4 	 1334.0 
8.405 	 591.0 	 1345.7 
8.415 	 610.1 	 1352.7 
8.425 	 626.8 	 1352.2 
8.435 	 632.6 	 1355.3 
8.445 	 632.6 	 1364.8 
8.455 	 631.2 	 1364.7 
8.465 	 632.3 	 1360.3 
8.475 	 640.5 	 1353.0 
8.485 	 651.6 	 1357.8 
8.495 	 658.7 	 1369.1 
8.505 	 658.9 	 1374.5 
8.515 	 659.6 	 1380.9 
8.525 	 663.5 	 1382.0 
8.535 	 659.5 	 1375.8 
8.545 	 651.5 	 1365.3 
8.555 	 651.6 	 1354.9 
8.565 	 655.8 	 1347.9 
8.575 	 659.7 	 1347.2 
8.585 	 657.0 	 1346.7 
8.595 	 649.3 	 1345.7 
8.605 	 645.8 	 1339.6 
8.615 	 643.4 	 1331.7 
8.625 	 639.8 	 1326.7 
8.635 	 633.8 	 1335.5 
8.645 	 629.4 	 1347.5 
8.655 	 612.4 	 1351.9 
8.665 	 606.0 	 1334.7 
8.675 	 609.8 	 1316.5 
8.685 	 603.8 	 1339.7 
8.695 	 582.7 	 1305.5 
8.705 	 568.9 	 1272.3 
8.715 	 582.5 	 1312.4 
8.725 	 584.4 	 1328.5 
8.735 	 582.1 	 1330.4 
8.745 	 580.8 	 1339.5 
8.755 	 567.8 	 1343.9 
8.765 	 569.1 	 1352.7 
8.775 	 594.5 	 1511.2 
8.785 	 577.3 	 1562.9 
8.795 	 553.2 	 1422.3 
8.805 	 559.9 	 1461.2 
8.815 	 553.7 	 1493.3 
8.825 	 525.0 	 1468.1 
8.835 	 471.6 	 1504.5 
8.845 	 486.3 	 1662.1 
8.855 	 563.4 	 1868.3 
8.865 	 533.1 	 1910.5 
8.875 	 449.8 	 1875.2 
8.885 	 283.5 	 1758.8 
8.895 	 1042.2 	 2304.1 
8.905 	 1645.8 	 2385.5 
8.915 	 814.4 	 1908.4 
8.925 	 329.9 	 1920.2 
8.935 	 363.3 	 1806.9 
8.945 	 371.2 	 1938.0 
8.955 	 260.3 	 2010.0 
8.965 	 1056.6 	 2496.9 
8.975 	 1887.7 	 3047.9 
8.985 	 1394.5 	 2565.2 
8.995 	 1030.7 	 2399.4 
9.005 	 1158.9 	 2583.7 
9.015 	 1270.5 	 2523.1 
9.025 	 1313.4 	 2500.8 
9.035 	 832.7 	 2099.7 
9.045 	 558.0 	 2061.6 
9.055 	 1362.4 	 2704.9 
9.065 	 1079.4 	 2333.2 
9.075 	 246.3 	 1576.4 
9.085 	 323.5 	 1553.1 
9.095 	 422.4 	 1590.3 
9.105 	 465.8 	 1610.5 
9.115 	 456.0 	 1611.8 
9.125 	 427.7 	 1591.5 
9.135 	 401.5 	 1551.1 
9.145 	 390.7 	 1503.8 
9.155 	 392.8 	 1530.5 
9.165 	 401.1 	 1646.8 
9.175 	 428.1 	 2092.6 
9.185 	 448.0 	 2002.3 
9.195 	 487.0 	 1491.5 
9.205 	 518.5 	 1311.5 
9.215 	 505.8 	 1121.0 
9.225 	 721.0 	 1434.3 
9.235 	 908.7 	 1926.1 
9.245 	 872.4 	 2046.9 
9.255 	 861.5 	 2094.0 
9.265 	 834.6 	 1507.3 
9.275 	 848.6 	 929.0 
9.285 	 798.6 	 1118.2 
9.295 	 735.2 	 1286.5 
9.305 	 848.8 	 1419.3 
9.315 	 1069.3 	 1448.3 
9.325 	 1024.9 	 1441.5 
9.335 	 752.1 	 1673.7 
9.345 	 669.1 	 1866.6 
9.355 	 682.3 	 1770.8 
9.365 	 717.6 	 1580.7 
9.375 	 715.7 	 1503.6 
9.385 	 681.2 	 1538.4 
9.395 	 696.5 	 1623.7 
9.405 	 699.6 	 1722.8 
9.415 	 670.9 	 1816.0 
9.425 	 611.0 	 1916.6 
9.435 	 551.1 	 1998.9 
9.445 	 512.3 	 2060.1 
9.455 	 348.1 	 2099.6 
9.465 	 282.5 	 2080.5 
9.475 	 393.5 	 2021.0 
9.485 	 450.7 	 1967.8 
9.495 	 504.0 	 2014.8 
9.505 	 502.3 	 2102.2 
9.515 	 440.5 	 2093.8 
9.525 	 397.1 	 2016.3 
9.535 	 381.9 	 1976.8 
9.545 	 491.5 	 1970.2 
9.555 	 503.3 	 1923.0 
9.565 	 421.8 	 1902.4 
9.575 	 426.1 	 1941.8 
9.585 	 414.2 	 1997.7 
9.595 	 422.4 	 2009.8 
9.605 	 421.3 	 1947.7 
9.615 	 419.2 	 1870.0 
9.625 	 407.3 	 1805.9 
9.635 	 258.9 	 1752.9 
9.645 	 237.7 	 1784.6 
9.655 	 345.5 	 1837.5 
9.665 	 331.5 	 1847.0 
9.675 	 318.9 	 1853.8 
9.685 	 387.7 	 1794.0 
9.695 	 478.0 	 1764.3 
9.705 	 516.4 	 1791.4 
9.715 	 536.8 	 1797.3 
9.725 	 529.6 	 1808.8 
9.735 	 514.0 	 1806.1 
9.745 	 489.0 	 1780.3 
9.755 	 451.8 	 1729.9 
9.765 	 951.2 	 1697.8 
9.775 	 1489.0 	 1839.5 
9.785 	 1692.2 	 1964.7 
9.795 	 1055.5 	 1932.7 
9.805 	 350.7 	 1841.5 
9.815 	 1018.9 	 2194.1 
9.825 	 935.9 	 2224.6 
9.835 	 318.2 	 1830.7 
9.845 	 341.8 	 1729.2 
9.855 	 345.1 	 1492.9 
9.865 	 349.5 	 1336.2 
9.875 	 548.3 	 1549.6 
9.885 	 764.8 	 1898.2 
9.895 	 705.2 	 1912.7 
9.905 	 597.8 	 1841.2 
9.915 	 583.2 	 1957.9 
9.925 	 617.0 	 1788.1 
9.935 	 688.3 	 1987.3 
9.945 	 782.0 	 2438.9 
9.955 	 849.1 	 2426.9 
9.965 	 911.1 	 2426.6 
9.975 	 --undefined-- 	 --undefined-- 
9.985 	 --undefined-- 	 --undefined-- 
9.995 	 --undefined-- 	 --undefined-- 
