'timestamp' 	 'F1Value' 	 'F2Value' 
7.655 	 788.0 	 1193.3 
7.665 	 1078.1 	 1358.3 
7.675 	 769.3 	 1416.5 
7.685 	 539.2 	 1322.4 
7.695 	 594.2 	 1404.0 
7.705 	 607.6 	 1477.4 
7.715 	 593.2 	 1537.5 
7.725 	 571.7 	 1579.2 
7.735 	 435.1 	 1592.1 
7.745 	 360.2 	 1596.0 
7.755 	 432.6 	 1630.7 
7.765 	 455.8 	 1643.7 
7.775 	 459.3 	 1643.6 
7.785 	 520.2 	 1576.1 
7.795 	 584.2 	 1438.2 
7.805 	 627.9 	 1347.7 
7.815 	 694.5 	 1282.7 
7.825 	 837.1 	 1157.0 
7.835 	 838.0 	 961.4 
7.845 	 577.3 	 870.7 
7.855 	 617.2 	 903.7 
7.865 	 766.3 	 963.1 
7.875 	 690.3 	 1049.8 
7.885 	 660.0 	 1075.6 
7.895 	 649.3 	 1058.4 
7.905 	 668.2 	 1013.8 
7.915 	 666.7 	 1138.4 
7.925 	 642.1 	 1279.0 
7.935 	 735.9 	 1126.4 
7.945 	 581.2 	 1005.1 
7.955 	 628.0 	 1046.7 
7.965 	 848.6 	 1181.0 
7.975 	 737.7 	 1329.4 
7.985 	 981.0 	 1402.8 
7.995 	 1403.1 	 1879.4 
8.005 	 991.1 	 2018.6 
8.015 	 470.7 	 1747.5 
8.025 	 469.0 	 1894.0 
8.035 	 443.5 	 1987.9 
8.045 	 432.9 	 2050.3 
8.055 	 416.7 	 2150.5 
8.065 	 382.5 	 2193.5 
8.075 	 378.1 	 2224.9 
8.085 	 411.7 	 2256.2 
8.095 	 424.2 	 2247.2 
8.105 	 354.9 	 2181.5 
8.115 	 392.5 	 2108.8 
8.125 	 479.3 	 2120.9 
8.135 	 433.4 	 2146.7 
8.145 	 451.1 	 2134.9 
8.155 	 565.9 	 2119.6 
8.165 	 633.2 	 2004.1 
8.175 	 679.6 	 1793.0 
8.185 	 718.3 	 1637.9 
8.195 	 648.6 	 1579.1 
8.205 	 540.4 	 1543.6 
8.215 	 511.9 	 1536.4 
8.225 	 539.9 	 1507.6 
8.235 	 555.1 	 1440.6 
8.245 	 570.4 	 1400.6 
8.255 	 590.2 	 1371.0 
8.265 	 602.1 	 1353.4 
8.275 	 612.3 	 1340.1 
8.285 	 624.4 	 1332.2 
8.295 	 630.5 	 1318.6 
8.305 	 635.1 	 1306.8 
8.315 	 641.7 	 1307.9 
8.325 	 661.9 	 1318.1 
8.335 	 688.9 	 1317.2 
8.345 	 700.3 	 1286.3 
8.355 	 696.4 	 1257.5 
8.365 	 688.0 	 1236.3 
8.375 	 683.3 	 1213.1 
8.385 	 674.3 	 1188.7 
8.395 	 696.3 	 1127.3 
8.405 	 830.3 	 1737.5 
8.415 	 925.1 	 2353.8 
8.425 	 865.0 	 2349.3 
8.435 	 764.1 	 2431.1 
8.445 	 737.5 	 2397.9 
8.455 	 783.4 	 2358.3 
8.465 	 693.9 	 1636.7 
8.475 	 567.2 	 903.6 
8.485 	 565.1 	 940.8 
8.495 	 571.4 	 960.3 
8.505 	 564.6 	 994.0 
8.515 	 558.6 	 1056.5 
8.525 	 543.4 	 1101.0 
8.535 	 530.1 	 1114.9 
8.545 	 532.5 	 1160.0 
8.555 	 500.8 	 1208.5 
8.565 	 497.0 	 1289.3 
8.575 	 520.5 	 1377.5 
8.585 	 297.2 	 1402.0 
8.595 	 276.2 	 1428.9 
8.605 	 482.0 	 1409.1 
8.615 	 492.7 	 1384.4 
8.625 	 528.9 	 1452.2 
8.635 	 845.2 	 1844.0 
8.645 	 797.8 	 1686.9 
8.655 	 497.0 	 1380.9 
8.665 	 535.5 	 1629.9 
8.675 	 689.9 	 1601.2 
8.685 	 682.5 	 1543.9 
8.695 	 539.0 	 1543.0 
8.705 	 556.3 	 1484.8 
8.715 	 583.0 	 1451.2 
8.725 	 595.8 	 1428.6 
8.735 	 598.1 	 1393.7 
8.745 	 604.8 	 1378.6 
8.755 	 612.2 	 1387.2 
8.765 	 619.0 	 1383.9 
8.775 	 623.9 	 1360.8 
8.785 	 627.0 	 1341.7 
8.795 	 626.4 	 1324.6 
8.805 	 615.0 	 1303.5 
8.815 	 614.3 	 1290.9 
8.825 	 615.0 	 1276.5 
8.835 	 634.5 	 1282.0 
8.845 	 653.6 	 1299.1 
8.855 	 655.1 	 1302.3 
8.865 	 669.9 	 1304.5 
8.875 	 669.2 	 1321.1 
8.885 	 656.9 	 1351.3 
8.895 	 635.7 	 1386.1 
8.905 	 603.3 	 1418.4 
8.915 	 602.4 	 1402.9 
8.925 	 607.1 	 1397.5 
8.935 	 588.3 	 1421.9 
8.945 	 562.0 	 1421.4 
8.955 	 550.7 	 1480.3 
8.965 	 568.7 	 1552.5 
8.975 	 590.3 	 1607.3 
8.985 	 634.2 	 1769.9 
8.995 	 605.8 	 1729.0 
9.005 	 460.5 	 1416.9 
9.015 	 566.4 	 1560.9 
9.025 	 1040.4 	 1944.3 
9.035 	 1464.4 	 2320.8 
9.045 	 1067.3 	 2095.0 
9.055 	 532.0 	 1585.8 
9.065 	 522.6 	 1611.5 
9.075 	 511.5 	 1656.3 
9.085 	 503.1 	 1708.2 
9.095 	 482.6 	 1801.8 
9.105 	 498.4 	 1799.4 
9.115 	 640.4 	 1690.5 
9.125 	 860.2 	 1902.8 
9.135 	 958.2 	 2171.6 
9.145 	 936.1 	 2105.6 
9.155 	 898.4 	 2020.8 
9.165 	 741.1 	 2004.1 
9.175 	 556.1 	 1951.0 
9.185 	 504.4 	 1978.7 
9.195 	 506.1 	 2187.6 
9.205 	 518.4 	 2393.2 
9.215 	 541.2 	 2506.9 
9.225 	 538.1 	 1672.2 
9.235 	 506.5 	 1265.8 
9.245 	 502.1 	 2119.1 
9.255 	 520.2 	 2506.0 
9.265 	 653.8 	 2490.2 
9.275 	 811.6 	 2429.4 
9.285 	 705.4 	 2356.9 
9.295 	 575.5 	 2235.4 
9.305 	 589.6 	 2170.9 
9.315 	 605.6 	 2163.6 
9.325 	 620.5 	 2120.3 
9.335 	 621.6 	 2059.1 
9.345 	 610.5 	 1966.3 
9.355 	 506.0 	 1792.0 
9.365 	 443.6 	 1750.4 
9.375 	 854.8 	 1960.2 
9.385 	 1211.3 	 2055.9 
9.395 	 1248.5 	 2053.6 
9.405 	 1435.6 	 1960.5 
9.415 	 1111.6 	 1849.6 
9.425 	 658.3 	 1921.5 
9.435 	 666.1 	 2011.7 
9.445 	 669.5 	 2054.4 
9.455 	 647.5 	 2069.0 
9.465 	 614.4 	 2062.8 
9.475 	 591.8 	 2036.9 
9.485 	 657.7 	 1981.0 
9.495 	 588.5 	 1917.0 
9.505 	 699.9 	 1902.4 
9.515 	 1274.9 	 2126.6 
9.525 	 931.7 	 1974.1 
9.535 	 290.6 	 1678.2 
9.545 	 314.9 	 1625.0 
9.555 	 358.4 	 1707.7 
9.565 	 416.2 	 1916.4 
9.575 	 453.6 	 1930.0 
9.585 	 494.3 	 1946.9 
9.595 	 516.8 	 1952.8 
9.605 	 516.0 	 1933.6 
9.615 	 517.1 	 1895.0 
9.625 	 528.6 	 1858.3 
9.635 	 544.6 	 1804.7 
9.645 	 575.9 	 1747.7 
9.655 	 607.0 	 1698.0 
9.665 	 621.3 	 1653.7 
9.675 	 616.9 	 1618.6 
9.685 	 601.3 	 1577.2 
9.695 	 614.8 	 1546.5 
9.705 	 656.2 	 1564.1 
9.715 	 712.6 	 1576.4 
9.725 	 720.1 	 1611.3 
9.735 	 661.4 	 1671.7 
9.745 	 665.1 	 1636.3 
9.755 	 689.0 	 1632.4 
9.765 	 630.6 	 1675.4 
9.775 	 592.8 	 1701.1 
9.785 	 582.8 	 1718.1 
9.795 	 570.5 	 1699.0 
9.805 	 581.1 	 1693.7 
9.815 	 577.3 	 1700.6 
9.825 	 595.2 	 1734.2 
9.835 	 630.6 	 1766.7 
9.845 	 586.9 	 1717.5 
9.855 	 673.9 	 1965.1 
9.865 	 637.8 	 1921.0 
9.875 	 415.7 	 1682.9 
9.885 	 315.3 	 2004.5 
9.895 	 428.7 	 2183.2 
9.905 	 429.4 	 1925.9 
9.915 	 328.4 	 1886.9 
9.925 	 260.1 	 1868.0 
9.935 	 171.5 	 1687.6 
9.945 	 941.8 	 2203.1 
9.955 	 943.8 	 2286.1 
9.965 	 323.7 	 1822.1 
9.975 	 --undefined-- 	 --undefined-- 
9.985 	 --undefined-- 	 --undefined-- 
9.995 	 --undefined-- 	 --undefined-- 
