'timestamp' 	 'F1Value' 	 'F2Value' 
7.675 	 556.1 	 948.9 
7.685 	 548.0 	 982.3 
7.695 	 537.8 	 1046.3 
7.705 	 529.4 	 1097.5 
7.715 	 526.3 	 1141.4 
7.725 	 493.4 	 1230.1 
7.735 	 454.0 	 1352.8 
7.745 	 495.8 	 1483.0 
7.755 	 548.0 	 1454.0 
7.765 	 508.8 	 1321.5 
7.775 	 527.3 	 1298.4 
7.785 	 542.7 	 1492.1 
7.795 	 496.9 	 1607.1 
7.805 	 485.9 	 1525.1 
7.815 	 451.5 	 1550.6 
7.825 	 444.7 	 1579.3 
7.835 	 986.8 	 2075.9 
7.845 	 1005.9 	 2055.7 
7.855 	 506.6 	 1540.5 
7.865 	 580.0 	 1582.1 
7.875 	 721.1 	 1728.1 
7.885 	 758.7 	 1877.3 
7.895 	 838.7 	 1925.7 
7.905 	 836.0 	 1898.6 
7.915 	 637.2 	 1909.5 
7.925 	 622.6 	 1970.4 
7.935 	 848.5 	 1978.8 
7.945 	 884.1 	 2004.9 
7.955 	 637.9 	 1911.8 
7.965 	 1127.4 	 2260.4 
7.975 	 1471.3 	 2520.0 
7.985 	 1164.6 	 2231.0 
7.995 	 1063.2 	 2232.0 
8.005 	 990.4 	 2241.5 
8.015 	 908.1 	 1776.1 
8.025 	 740.7 	 1443.3 
8.035 	 906.2 	 1780.4 
8.045 	 1379.9 	 2394.5 
8.055 	 1306.7 	 2332.1 
8.065 	 1244.5 	 2426.7 
8.075 	 1453.9 	 2740.2 
8.085 	 925.9 	 2042.4 
8.095 	 451.3 	 1571.8 
8.105 	 872.4 	 1995.4 
8.115 	 898.5 	 1969.1 
8.125 	 1069.4 	 1931.5 
8.135 	 1016.5 	 1941.6 
8.145 	 462.7 	 1538.7 
8.155 	 510.5 	 1457.8 
8.165 	 609.7 	 1508.5 
8.175 	 984.1 	 1993.3 
8.185 	 816.8 	 2008.3 
8.195 	 390.4 	 1575.9 
8.205 	 452.3 	 1564.2 
8.215 	 521.6 	 1539.6 
8.225 	 593.2 	 1513.1 
8.235 	 1006.8 	 1815.1 
8.245 	 948.9 	 1772.5 
8.255 	 812.9 	 1670.5 
8.265 	 781.4 	 1741.8 
8.275 	 1011.6 	 2064.6 
8.285 	 1033.9 	 2003.2 
8.295 	 415.1 	 1542.8 
8.305 	 428.6 	 1671.4 
8.315 	 497.4 	 1614.3 
8.325 	 418.2 	 1555.9 
8.335 	 379.3 	 1593.2 
8.345 	 971.1 	 2100.7 
8.355 	 1290.8 	 2581.1 
8.365 	 1478.3 	 2555.7 
8.375 	 1287.3 	 2527.4 
8.385 	 505.4 	 1988.8 
8.395 	 804.7 	 1613.6 
8.405 	 1097.2 	 1784.3 
8.415 	 1443.7 	 2306.4 
8.425 	 1205.3 	 2364.3 
8.435 	 508.3 	 1901.2 
8.445 	 573.6 	 1695.6 
8.455 	 601.8 	 1460.6 
8.465 	 669.9 	 1397.2 
8.475 	 696.3 	 1454.0 
8.485 	 716.2 	 1555.1 
8.495 	 749.3 	 1839.5 
8.505 	 742.6 	 1622.0 
8.515 	 673.6 	 1365.2 
8.525 	 560.9 	 1503.4 
8.535 	 506.2 	 1485.4 
8.545 	 552.8 	 1393.0 
8.555 	 688.7 	 1712.3 
8.565 	 640.5 	 1703.1 
8.575 	 544.0 	 1510.8 
8.585 	 581.4 	 1868.1 
8.595 	 540.1 	 1881.1 
8.605 	 503.1 	 1870.0 
8.615 	 505.0 	 1888.1 
8.625 	 595.0 	 2051.3 
8.635 	 768.1 	 2373.9 
8.645 	 638.2 	 2199.6 
8.655 	 1237.7 	 2480.9 
8.665 	 1528.6 	 2620.6 
8.675 	 623.7 	 2101.9 
8.685 	 416.1 	 1807.8 
8.695 	 471.3 	 1638.1 
8.705 	 303.2 	 1704.7 
8.715 	 596.0 	 1865.0 
8.725 	 857.0 	 1949.2 
8.735 	 583.2 	 1832.9 
8.745 	 366.3 	 1633.6 
8.755 	 362.0 	 1575.9 
8.765 	 916.8 	 2168.9 
8.775 	 1554.4 	 2647.5 
8.785 	 896.7 	 2181.6 
8.795 	 233.3 	 1739.8 
8.805 	 398.8 	 1726.9 
8.815 	 462.8 	 1696.0 
8.825 	 420.9 	 1612.1 
8.835 	 403.5 	 1751.5 
8.845 	 295.3 	 1806.1 
8.855 	 979.7 	 2193.4 
8.865 	 1496.2 	 2497.1 
8.875 	 1218.0 	 2452.6 
8.885 	 776.1 	 2119.5 
8.895 	 318.8 	 1775.0 
8.905 	 324.4 	 1838.7 
8.915 	 710.6 	 2098.8 
8.925 	 1081.2 	 2195.7 
8.935 	 1306.3 	 1832.3 
8.945 	 1251.5 	 1884.9 
8.955 	 1440.2 	 2275.9 
8.965 	 1118.3 	 2104.5 
8.975 	 343.0 	 1671.6 
8.985 	 343.0 	 1623.4 
8.995 	 334.1 	 1604.7 
9.005 	 335.5 	 1549.4 
9.015 	 324.2 	 1580.6 
9.025 	 283.1 	 1595.3 
9.035 	 293.2 	 1601.1 
9.045 	 343.4 	 1613.2 
9.055 	 360.1 	 1635.7 
9.065 	 344.4 	 1761.0 
9.075 	 766.0 	 2033.4 
9.085 	 791.2 	 1916.7 
9.095 	 383.8 	 1609.3 
9.105 	 685.9 	 1864.9 
9.115 	 1016.2 	 2141.0 
9.125 	 754.9 	 1936.0 
9.135 	 359.3 	 1616.0 
9.145 	 929.5 	 2031.0 
9.155 	 1160.8 	 2059.8 
9.165 	 1077.9 	 1570.1 
9.175 	 1239.3 	 2096.2 
9.185 	 929.4 	 2094.7 
9.195 	 494.7 	 1529.7 
9.205 	 170.2 	 1390.8 
9.215 	 556.8 	 2036.9 
9.225 	 740.7 	 2296.8 
9.235 	 584.8 	 1852.1 
9.245 	 688.1 	 1635.9 
9.255 	 762.1 	 1267.0 
9.265 	 810.4 	 1147.1 
9.275 	 846.2 	 1679.4 
9.285 	 866.2 	 1581.7 
9.295 	 870.2 	 1014.3 
9.305 	 873.9 	 1125.0 
9.315 	 832.0 	 1193.3 
9.325 	 747.1 	 1320.5 
9.335 	 681.0 	 1421.3 
9.345 	 558.5 	 1491.8 
9.355 	 1055.6 	 1932.7 
9.365 	 1379.1 	 2086.4 
9.375 	 891.6 	 1651.7 
9.385 	 638.4 	 1501.0 
9.395 	 582.5 	 1674.8 
9.405 	 512.2 	 1685.0 
9.415 	 490.6 	 1545.0 
9.425 	 512.4 	 1517.7 
9.435 	 433.9 	 1482.4 
9.445 	 367.2 	 1482.2 
9.455 	 224.8 	 1585.5 
9.465 	 222.5 	 1589.8 
9.475 	 373.3 	 1499.6 
9.485 	 384.0 	 1459.6 
9.495 	 393.8 	 1404.6 
9.505 	 455.1 	 1423.5 
9.515 	 537.7 	 1507.3 
9.525 	 563.7 	 1550.5 
9.535 	 582.4 	 1560.7 
9.545 	 615.5 	 1573.6 
9.555 	 642.5 	 1582.9 
9.565 	 649.3 	 1582.9 
9.575 	 643.5 	 1575.2 
9.585 	 627.0 	 1556.0 
9.595 	 596.4 	 1508.6 
9.605 	 563.2 	 1443.9 
9.615 	 550.8 	 1412.3 
9.625 	 574.1 	 1419.3 
9.635 	 603.7 	 1435.5 
9.645 	 620.8 	 1469.5 
9.655 	 634.2 	 1494.5 
9.665 	 642.9 	 1500.0 
9.675 	 646.5 	 1518.1 
9.685 	 641.9 	 1557.6 
9.695 	 627.3 	 1581.6 
9.705 	 608.9 	 1578.0 
9.715 	 578.0 	 1556.8 
9.725 	 458.1 	 1521.0 
9.735 	 396.4 	 1503.1 
9.745 	 439.0 	 1521.2 
9.755 	 447.2 	 1553.0 
9.765 	 455.5 	 1588.1 
9.775 	 465.0 	 1633.5 
9.785 	 464.9 	 1663.9 
9.795 	 452.6 	 1660.0 
9.805 	 428.8 	 1639.3 
9.815 	 465.4 	 1614.3 
9.825 	 516.4 	 1606.8 
9.835 	 499.2 	 1634.8 
9.845 	 494.1 	 1612.4 
9.855 	 505.2 	 1590.6 
9.865 	 477.8 	 1633.8 
9.875 	 447.0 	 1650.6 
9.885 	 460.9 	 1636.1 
9.895 	 543.7 	 1668.8 
9.905 	 552.2 	 1714.7 
9.915 	 416.9 	 1672.4 
9.925 	 367.4 	 1757.9 
9.935 	 412.9 	 1754.9 
9.945 	 425.9 	 1542.9 
9.955 	 424.6 	 1444.2 
9.965 	 479.7 	 1458.5 
9.975 	 --undefined-- 	 --undefined-- 
9.985 	 --undefined-- 	 --undefined-- 
9.995 	 --undefined-- 	 --undefined-- 
